"","MRCA","MaxAge","MinAge","taxonA","taxonB","reference","mrca_node_number","mrca_node_name"
"310","90a59ec184b5d34e4aa32d95db47d6ea",11.61048,11.61048,"Embernagra_platensis","Tersina_viridis","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",261,"n261"
"96","9daad8c012eae62238fdd9fe00b5e06e",11.78477565625,11.78477565625,"Tersina_viridis","Embernagra_platensis","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",261,"n261"
"1061","ccb2f0894539e6a4be7b6cf02cd1730d",39.790034793,39.790034793,"Cyanerpes_lucidus","Platyspiza_crassirostris","Burns, Kevin J., Allison J. Shultz, Pascal O. Title, Nicholas A. Mason, F. Keith Barker, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2014. Phylogenetics and diversification of tanagers (Passeriformes: Thraupidae), the largest radiation of Neotropical songbirds. Molecular Phylogenetics and Evolution 75: 41-77.",261,"n261"
"462","e9721db6c2a88069f49798890e4b2426",10.8823207857143,10.8823207857143,"Embernagra_platensis","Melopyrrha_nigra","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",262,"n262"
"1039","0cfebe4ad4f064ed2ebc827ef9d3edfc",11.0161546932,11.0161546932,"Hemispingus_atropileus","Melopyrrha_nigra","Barker, F. K., K. J. Burns, J. Klicka, S. M. Lanyon, I. J. Lovette. 2013. Going to extremes: contrasting rates of diversification in a recent radiation of New World passerine birds. Systematic Biology 62 (2): 298-320.",262,"n262"
"562","93080825741aab60219e24687aa4042d",11.3772735714286,11.3772735714286,"Embernagra_platensis","Melopyrrha_nigra","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",262,"n262"
"1062","cdba4bda68874ddf32c7db7c7ac2e1dc",39.2617699,39.2617699,"Donacospiza_albifrons","Platyspiza_crassirostris","Burns, Kevin J., Allison J. Shultz, Pascal O. Title, Nicholas A. Mason, F. Keith Barker, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2014. Phylogenetics and diversification of tanagers (Passeriformes: Thraupidae), the largest radiation of Neotropical songbirds. Molecular Phylogenetics and Evolution 75: 41-77.",262,"n262"
"106","e0f89578bd069abb1419df2cc9e40147",5.77380600000001,5.77380600000001,"Platyspiza_crassirostris","Melopyrrha_nigra","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",263,"n263"
"688","947d1d725f136727145911313e65ea53",5.98275150000001,5.98275150000001,"Melopyrrha_nigra","Platyspiza_crassirostris","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",263,"n263"
"889","722938035c60d1da385377c13713c650",6.02610000000001,6.02610000000001,"Melopyrrha_nigra","Platyspiza_crassirostris","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",263,"n263"
"314","170fddfa967d0f598141278bccdf66b4",6.02610400000001,6.02610400000001,"Platyspiza_crassirostris","Melopyrrha_nigra","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",263,"n263"
"1063","decf0d8a6fec63df95f4fcc1127da15e",22.4057625,22.4057625,"Platyspiza_crassirostris","Melopyrrha_nigra","Burns, Kevin J., Allison J. Shultz, Pascal O. Title, Nicholas A. Mason, F. Keith Barker, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2014. Phylogenetics and diversification of tanagers (Passeriformes: Thraupidae), the largest radiation of Neotropical songbirds. Molecular Phylogenetics and Evolution 75: 41-77.",263,"n263"
"705","fbf2918ab3298e662ca811da08ff624a",9.73573440384617,9.73573440384617,"Embernagra_platensis","Hemispingus_rufosuperciliaris","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",264,"n264"
"463","5249414b758928ce932f8a41a2ca9b29",10.6775303076923,10.6775303076923,"Hemispingus_xanthophthalmus","Embernagra_platensis","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",264,"n264"
"1040","b97c29da922829061b2cca20918c3c45",10.6834550736,10.6834550736,"Hemispingus_atropileus","Embernagra_platensis","Barker, F. K., K. J. Burns, J. Klicka, S. M. Lanyon, I. J. Lovette. 2013. Going to extremes: contrasting rates of diversification in a recent radiation of New World passerine birds. Systematic Biology 62 (2): 298-320.",264,"n264"
"122","1f459ec4c5b341c27c71eb1607fdcb00",10.8467496333333,10.8467496333333,"Embernagra_platensis","Hemispingus_reyi","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",264,"n264"
"895","7da70596c440c0a056b0955f2e187f44",10.8848326730769,10.8848326730769,"Embernagra_platensis","Hemispingus_rufosuperciliaris","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",264,"n264"
"326","dde8e37305e92d5874455c6f6ee57d54",10.884839,10.884839,"Hemispingus_verticalis","Embernagra_platensis","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",264,"n264"
"563","f9dc1c3fcaf68ff3d0a6d2db5fe5fef7",11.1312706153846,11.1312706153846,"Hemispingus_xanthophthalmus","Embernagra_platensis","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",264,"n264"
"1064","022db6640e46a370d4cdd6c0ab260687",38.5162644939,38.5162644939,"Donacospiza_albifrons","Embernagra_platensis","Burns, Kevin J., Allison J. Shultz, Pascal O. Title, Nicholas A. Mason, F. Keith Barker, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2014. Phylogenetics and diversification of tanagers (Passeriformes: Thraupidae), the largest radiation of Neotropical songbirds. Molecular Phylogenetics and Evolution 75: 41-77.",264,"n264"
"739","8d15f6fa0610fe16bc3be5efb3152af1",6.68269620000002,6.68269620000002,"Hemispingus_atropileus","Hemispingus_verticalis","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",265,"n265"
"709","7103feb6f178d92fd8e6dc1e96e7d381",7.14332016666668,7.14332016666668,"Hemispingus_rufosuperciliaris","Hemispingus_verticalis","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",265,"n265"
"926","d5c556f2c380c4cf07b72f9b13df84eb",7.47144790000001,7.47144790000001,"Hemispingus_atropileus","Hemispingus_verticalis","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",265,"n265"
"363","eb5aed59b9927ae8e286dce14fd036ae",7.47145000000001,7.47145000000001,"Hemispingus_atropileus","Hemispingus_verticalis","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",265,"n265"
"161","f2bff40dbdcd534aefa32118313b7cb7",7.67336422222223,7.67336422222223,"Hemispingus_verticalis","Hemispingus_calophrys","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",265,"n265"
"333","30bfd5c53f2bbb29798892bba981b2a3",7.98643700000001,7.98643700000001,"Hemispingus_rufosuperciliaris","Hemispingus_verticalis","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",265,"n265"
"904","19ffbceb1b17c975221191dd2edba38d",7.98643891666668,7.98643891666668,"Hemispingus_rufosuperciliaris","Hemispingus_verticalis","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",265,"n265"
"138","c57ba26475caf6140fe4c5d51f5d0aa0",8.48935218181819,8.48935218181819,"Hemispingus_reyi","Hemispingus_verticalis","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",265,"n265"
"464","fc5db3a33e43cb6b4d61d27485ae9911",8.49867277272728,8.49867277272728,"Hemispingus_xanthophthalmus","Hemispingus_goeringi","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",265,"n265"
"568","95485ad42447e5d172b525c99d388831",8.85715313636364,8.85715313636364,"Hemispingus_xanthophthalmus","Hemispingus_goeringi","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",265,"n265"
"1065","9e938a8a7f69609270768a1445d8d91d",30.6197690769,30.6197690769,"Donacospiza_albifrons","Hemispingus_xanthophthalmus","Burns, Kevin J., Allison J. Shultz, Pascal O. Title, Nicholas A. Mason, F. Keith Barker, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2014. Phylogenetics and diversification of tanagers (Passeriformes: Thraupidae), the largest radiation of Neotropical songbirds. Molecular Phylogenetics and Evolution 75: 41-77.",265,"n265"
"209","7e89fdfc6bb0628aa059ae85e32cfce2",3.07665000000001,3.07665000000001,"Hemispingus_reyi","Hemispingus_rufosuperciliaris","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",266,"n266"
"210","b13fb364a63fb52ea5b239863779d05f",5.87873000000001,5.87873000000001,"Donacospiza_albifrons","Hemispingus_goeringi","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",266,"n266"
"479","996f4f0078dbcb9e291400921ba128fc",7.92990833333334,7.92990833333334,"Hemispingus_goeringi","Hemispingus_trifasciatus","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",266,"n266"
"364","fed340463bd68c9fa5d4221fd182eeda",7.98643700000001,7.98643700000001,"Hemispingus_rufosuperciliaris","Donacospiza_albifrons","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",266,"n266"
"577","1be2699eb414685e85667fe5e8e48710",8.25236816666667,8.25236816666667,"Hemispingus_goeringi","Hemispingus_trifasciatus","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",266,"n266"
"1066","cadbaa8029173093d3d9c0de825790ca",28.6131824039,28.6131824039,"Donacospiza_albifrons","Hemispingus_rufosuperciliaris","Burns, Kevin J., Allison J. Shultz, Pascal O. Title, Nicholas A. Mason, F. Keith Barker, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2014. Phylogenetics and diversification of tanagers (Passeriformes: Thraupidae), the largest radiation of Neotropical songbirds. Molecular Phylogenetics and Evolution 75: 41-77.",266,"n266"
"160","24ace7bf99d88f947391d480564d449e",5.87873000000001,5.87873000000001,"Hemispingus_reyi","Donacospiza_albifrons","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",267,"n267"
"749","3dbd7661c31a63899e8fc26561f29a6a",6.64274350000002,6.64274350000002,"Hemispingus_atropileus","Hemispingus_superciliaris","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",267,"n267"
"486","ee6ff77967f35df52a5d65a295a96eb9",6.66591058333334,6.66591058333334,"Hemispingus_parodii","Hemispingus_superciliaris","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",267,"n267"
"1041","6bafc0b75f1a207f0934ca9fcf0e8177",6.7062131746,6.7062131746,"Hemispingus_atropileus","Donacospiza_albifrons","Barker, F. K., K. J. Burns, J. Klicka, S. M. Lanyon, I. J. Lovette. 2013. Going to extremes: contrasting rates of diversification in a recent radiation of New World passerine birds. Systematic Biology 62 (2): 298-320.",267,"n267"
"594","1171988f285253497d32dfcc4b643615",6.96614025,6.96614025,"Hemispingus_parodii","Hemispingus_superciliaris","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",267,"n267"
"180","d03cc4a00da40c5e7cf80e7ee624b9d3",7.22869250000001,7.22869250000001,"Hemispingus_calophrys","Hemispingus_trifasciatus","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",267,"n267"
"481","e745c6e05feaa46295395c88db26a5ac",7.23771378571429,7.23771378571429,"Hemispingus_trifasciatus","Hemispingus_parodii","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",267,"n267"
"937","d1053f4b37d59cf6f364fdfafe144eae",7.42677975000001,7.42677975000001,"Hemispingus_atropileus","Hemispingus_superciliaris","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",267,"n267"
"370","14074519b1391dbaab214ae857e4122d",7.42678200000001,7.42678200000001,"Hemispingus_trifasciatus","Hemispingus_atropileus","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",267,"n267"
"584","5aff67269b76940cbaa97edc35eff71d",7.53518539285715,7.53518539285715,"Hemispingus_trifasciatus","Hemispingus_parodii","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",267,"n267"
"1067","af8a751a448818bb04bb7b43b32242d3",26.1228047229,26.1228047229,"Donacospiza_albifrons","Hemispingus_atropileus","Burns, Kevin J., Allison J. Shultz, Pascal O. Title, Nicholas A. Mason, F. Keith Barker, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2014. Phylogenetics and diversification of tanagers (Passeriformes: Thraupidae), the largest radiation of Neotropical songbirds. Molecular Phylogenetics and Evolution 75: 41-77.",267,"n267"
"752","311f3afa0a9ad751b65ea1b46ff95d1d",6.11235300000002,6.11235300000002,"Hemispingus_trifasciatus","Hemispingus_superciliaris","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",268,"n268"
"194","20564ba38b105a72c76cdb24fa8543d0",6.64284800000001,6.64284800000001,"Hemispingus_trifasciatus","Hemispingus_superciliaris","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",268,"n268"
